Plot Title: 22224701,,,,,,,,
#,"Date Time, GMT+00:00","DO conc, mg/L (LGR S/N: 22224701, SEN S/N: 22224701)","Temp, °F (LGR S/N: 22224701, SEN S/N: 22224701)",Coupler Attached (LGR S/N: 22224701),Host Connected (LGR S/N: 22224701),Coupler Detached (LGR S/N: 22224701),Stopped (LGR S/N: 22224701),End Of File (LGR S/N: 22224701)
2076,5/31/2025 1:55,10.93,60.98,,,,,
2077,5/31/2025 2:00,10.92,60.98,,,,,
2078,5/31/2025 2:05,10.92,60.98,,,,,
2079,5/31/2025 2:10,10.89,60.98,,,,,
2080,5/31/2025 2:15,10.9,60.98,,,,,
2081,5/31/2025 2:20,10.89,60.98,,,,,
2082,5/31/2025 2:25,10.88,60.94,,,,,
2083,5/31/2025 2:30,10.88,60.94,,,,,
2084,5/31/2025 2:35,10.89,60.94,,,,,
2085,5/31/2025 2:40,10.86,60.94,,,,,
2086,5/31/2025 2:45,10.87,60.94,,,,,
2087,5/31/2025 2:50,10.88,60.94,,,,,
2088,5/31/2025 2:55,10.88,60.94,,,,,
2089,5/31/2025 3:00,10.87,60.94,,,,,
2090,5/31/2025 3:05,10.86,60.94,,,,,
2091,5/31/2025 3:10,10.83,60.98,,,,,
2092,5/31/2025 3:15,10.83,60.98,,,,,
2093,5/31/2025 3:20,10.83,60.98,,,,,
2094,5/31/2025 3:25,10.81,60.98,,,,,
2095,5/31/2025 3:30,10.82,61.02,,,,,
2096,5/31/2025 3:35,10.83,61.02,,,,,
2097,5/31/2025 3:40,10.81,61.02,,,,,
2098,5/31/2025 3:45,10.81,61.05,,,,,
2099,5/31/2025 3:50,10.8,61.05,,,,,
2100,5/31/2025 3:55,10.81,61.09,,,,,
2101,5/31/2025 4:00,10.81,61.09,,,,,
2102,5/31/2025 4:05,10.89,61.27,,,,,
2103,5/31/2025 4:10,10.86,61.3,,,,,
2104,5/31/2025 4:15,10.86,61.34,,,,,
2105,5/31/2025 4:20,10.85,61.38,,,,,
2106,5/31/2025 4:25,10.85,61.38,,,,,
2107,5/31/2025 4:30,10.84,61.38,,,,,
2108,5/31/2025 4:35,10.83,61.34,,,,,
2109,5/31/2025 4:40,10.81,61.3,,,,,
2110,5/31/2025 4:45,10.82,61.23,,,,,
2111,5/31/2025 4:50,10.77,61.16,,,,,
2112,5/31/2025 4:55,10.72,61.02,,,,,
2113,5/31/2025 5:00,10.71,60.91,,,,,
2114,5/31/2025 5:05,10.7,60.91,,,,,
2115,5/31/2025 5:10,10.67,60.91,,,,,
2116,5/31/2025 5:15,10.69,60.91,,,,,
2117,5/31/2025 5:20,10.67,60.87,,,,,
2118,5/31/2025 5:25,10.66,60.84,,,,,
2119,5/31/2025 5:30,10.67,60.87,,,,,
2120,5/31/2025 5:35,10.7,60.87,,,,,
2121,5/31/2025 5:40,10.68,60.91,,,,,
2122,5/31/2025 5:45,10.69,60.91,,,,,
2123,5/31/2025 5:50,10.67,60.94,,,,,
2124,5/31/2025 5:55,10.66,60.94,,,,,
2125,5/31/2025 6:00,10.65,60.87,,,,,
2126,5/31/2025 6:05,10.67,60.87,,,,,
2127,5/31/2025 6:10,10.68,60.87,,,,,
2128,5/31/2025 6:15,10.67,60.91,,,,,
2129,5/31/2025 6:20,10.67,60.91,,,,,
2130,5/31/2025 6:25,10.66,60.91,,,,,
2131,5/31/2025 6:30,10.67,60.91,,,,,
2132,5/31/2025 6:35,10.66,60.91,,,,,
2133,5/31/2025 6:40,10.64,60.98,,,,,
2134,5/31/2025 6:45,10.63,60.98,,,,,
2135,5/31/2025 6:50,10.63,61.02,,,,,
2136,5/31/2025 6:55,10.62,61.02,,,,,
2137,5/31/2025 7:00,10.63,61.02,,,,,
2138,5/31/2025 7:05,10.61,61.02,,,,,
2139,5/31/2025 7:10,10.61,61.02,,,,,
2140,5/31/2025 7:15,10.62,61.02,,,,,
2141,5/31/2025 7:20,10.63,60.98,,,,,
2142,5/31/2025 7:25,10.61,60.94,,,,,
2143,5/31/2025 7:30,10.64,60.94,,,,,
2144,5/31/2025 7:35,10.63,60.91,,,,,
2145,5/31/2025 7:40,10.64,60.91,,,,,
2146,5/31/2025 7:45,10.63,60.94,,,,,
2147,5/31/2025 7:50,10.61,60.94,,,,,
2148,5/31/2025 7:55,10.61,60.98,,,,,
2149,5/31/2025 8:00,10.61,60.98,,,,,
2150,5/31/2025 8:05,10.59,60.98,,,,,
2151,5/31/2025 8:10,10.6,60.98,,,,,
2152,5/31/2025 8:15,10.58,60.98,,,,,
2153,5/31/2025 8:20,10.59,60.98,,,,,
2154,5/31/2025 8:25,10.6,61.02,,,,,
2155,5/31/2025 8:30,10.59,61.02,,,,,
2156,5/31/2025 8:35,10.59,60.98,,,,,
2157,5/31/2025 8:40,10.59,60.98,,,,,
2158,5/31/2025 8:45,10.58,60.98,,,,,
2159,5/31/2025 8:50,10.57,60.98,,,,,
2160,5/31/2025 8:55,10.54,61.02,,,,,
2161,5/31/2025 9:00,10.52,61.02,,,,,
2162,5/31/2025 9:05,10.53,61.02,,,,,
2163,5/31/2025 9:10,10.53,61.05,,,,,
2164,5/31/2025 9:15,10.54,61.05,,,,,
2165,5/31/2025 9:20,10.53,61.05,,,,,
2166,5/31/2025 9:25,10.52,61.05,,,,,
2167,5/31/2025 9:30,10.51,61.05,,,,,
2168,5/31/2025 9:35,10.5,61.09,,,,,
2169,5/31/2025 9:40,10.51,61.09,,,,,
2170,5/31/2025 9:45,10.49,61.12,,,,,
2171,5/31/2025 9:50,10.5,61.12,,,,,
2172,5/31/2025 9:55,10.49,61.12,,,,,
2173,5/31/2025 10:00,10.48,61.12,,,,,
2174,5/31/2025 10:05,10.46,61.05,,,,,
2175,5/31/2025 10:10,10.45,61.02,,,,,
2176,5/31/2025 10:15,10.44,60.94,,,,,
2177,5/31/2025 10:20,10.37,60.87,,,,,
2178,5/31/2025 10:25,10.33,60.8,,,,,
2179,5/31/2025 10:30,10.26,60.73,,,,,
2180,5/31/2025 10:35,10.2,60.66,,,,,
2181,5/31/2025 10:40,10.21,60.62,,,,,
2182,5/31/2025 10:45,10.26,60.66,,,,,
2183,5/31/2025 10:50,10.28,60.76,,,,,
2184,5/31/2025 10:55,10.3,60.84,,,,,
2185,5/31/2025 11:00,10.3,60.87,,,,,
2186,5/31/2025 11:05,10.29,60.87,,,,,
2187,5/31/2025 11:10,10.3,60.84,,,,,
2188,5/31/2025 11:15,10.32,60.84,,,,,
2189,5/31/2025 11:20,10.33,60.87,,,,,
2190,5/31/2025 11:25,10.32,60.84,,,,,
2191,5/31/2025 11:30,10.31,60.8,,,,,
2192,5/31/2025 11:35,10.31,60.76,,,,,
2193,5/31/2025 11:40,10.28,60.73,,,,,
2194,5/31/2025 11:45,10.23,60.69,,,,,
2195,5/31/2025 11:50,10.22,60.66,,,,,
2196,5/31/2025 11:55,10.21,60.62,,,,,
2197,5/31/2025 12:00,10.21,60.58,,,,,
2198,5/31/2025 12:05,10.21,60.55,,,,,
2199,5/31/2025 12:10,10.2,60.51,,,,,
2200,5/31/2025 12:15,10.19,60.48,,,,,
2201,5/31/2025 12:20,10.17,60.44,,,,,
2202,5/31/2025 12:25,10.18,60.44,,,,,
2203,5/31/2025 12:30,10.16,60.4,,,,,
2204,5/31/2025 12:35,10.16,60.4,,,,,
2205,5/31/2025 12:40,10.16,60.37,,,,,
2206,5/31/2025 12:45,10.11,60.37,,,,,
2207,5/31/2025 12:50,10.1,60.33,,,,,
2208,5/31/2025 12:55,10.1,60.3,,,,,
2209,5/31/2025 13:00,10.09,60.26,,,,,
2210,5/31/2025 13:05,10.07,60.22,,,,,
2211,5/31/2025 13:10,10.08,60.19,,,,,
2212,5/31/2025 13:15,10.08,60.19,,,,,
2213,5/31/2025 13:20,10.11,60.19,,,,,
2214,5/31/2025 13:25,10.08,60.15,,,,,
2215,5/31/2025 13:30,10.04,60.08,,,,,
2216,5/31/2025 13:35,10.04,60.04,,,,,
2217,5/31/2025 13:40,10.07,60.01,,,,,
2218,5/31/2025 13:45,10.07,60.04,,,,,
2219,5/31/2025 13:50,10.07,60.01,,,,,
2220,5/31/2025 13:55,10.07,60.01,,,,,
2221,5/31/2025 14:00,10.07,60.01,,,,,
2222,5/31/2025 14:05,10.07,60.01,,,,,
2223,5/31/2025 14:10,10.1,60.01,,,,,
2224,5/31/2025 14:15,10.09,60.01,,,,,
2225,5/31/2025 14:20,10.1,60.01,,,,,
2226,5/31/2025 14:25,10.1,60.01,,,,,
2227,5/31/2025 14:30,10.11,60.01,,,,,
2228,5/31/2025 14:35,10.08,60.01,,,,,
2229,5/31/2025 14:40,10.11,60.01,,,,,
2230,5/31/2025 14:45,10.15,60.01,,,,,
2231,5/31/2025 14:50,10.14,60.04,,,,,
2232,5/31/2025 14:55,10.12,60.04,,,,,
2233,5/31/2025 15:00,10.11,60.01,,,,,
2234,5/31/2025 15:05,10.1,60.01,,,,,
2235,5/31/2025 15:10,10.07,59.97,,,,,
2236,5/31/2025 15:15,10.08,59.94,,,,,
2237,5/31/2025 15:20,10.07,59.94,,,,,
2238,5/31/2025 15:25,10.07,59.9,,,,,
2239,5/31/2025 15:30,10.05,59.86,,,,,
2240,5/31/2025 15:35,10.04,59.86,,,,,
2241,5/31/2025 15:40,9.96,59.83,,,,,
2242,5/31/2025 15:45,9.94,59.72,,,,,
2243,5/31/2025 15:50,9.91,59.68,,,,,
2244,5/31/2025 15:55,9.94,59.68,,,,,
2245,5/31/2025 16:00,9.97,59.68,,,,,
2246,5/31/2025 16:05,9.95,59.72,,,,,
2247,5/31/2025 16:10,9.91,59.68,,,,,
2248,5/31/2025 16:15,9.86,59.65,,,,,
2249,5/31/2025 16:20,9.84,59.58,,,,,
2250,5/31/2025 16:25,9.8,59.54,,,,,
2251,5/31/2025 16:30,9.82,59.5,,,,,
2252,5/31/2025 16:35,9.84,59.5,,,,,
2253,5/31/2025 16:40,9.84,59.5,,,,,
2254,5/31/2025 16:45,9.82,59.47,,,,,
2255,5/31/2025 16:50,9.8,59.43,,,,,
2256,5/31/2025 16:55,9.82,59.43,,,,,
2257,5/31/2025 17:00,9.8,59.43,,,,,
2258,5/31/2025 17:05,9.81,59.4,,,,,
2259,5/31/2025 17:10,9.8,59.4,,,,,
2260,5/31/2025 17:15,9.8,59.36,,,,,
2261,5/31/2025 17:20,9.79,59.36,,,,,
2262,5/31/2025 17:25,9.78,59.32,,,,,
2263,5/31/2025 17:30,9.78,59.32,,,,,
2264,5/31/2025 17:35,9.78,59.32,,,,,
2265,5/31/2025 17:40,9.78,59.29,,,,,
2266,5/31/2025 17:45,9.81,59.29,,,,,
2267,5/31/2025 17:50,9.81,59.29,,,,,
2268,5/31/2025 17:55,9.78,59.29,,,,,
2269,5/31/2025 18:00,9.79,59.25,,,,,
2270,5/31/2025 18:05,9.79,59.22,,,,,
2271,5/31/2025 18:10,9.78,59.22,,,,,
2272,5/31/2025 18:15,9.78,59.22,,,,,
2273,5/31/2025 18:20,9.79,59.18,,,,,
2274,5/31/2025 18:25,9.77,59.18,,,,,
2275,5/31/2025 18:30,9.75,59.14,,,,,
2276,5/31/2025 18:35,9.79,59.18,,,,,
2277,5/31/2025 18:40,9.78,59.22,,,,,
2278,5/31/2025 18:45,9.79,59.22,,,,,
2279,5/31/2025 18:50,9.77,59.22,,,,,
2280,5/31/2025 18:55,9.81,59.22,,,,,
2281,5/31/2025 19:00,9.84,59.32,,,,,
2282,5/31/2025 19:05,9.84,59.36,,,,,
2283,5/31/2025 19:10,9.83,59.36,,,,,
2284,5/31/2025 19:15,9.81,59.36,,,,,
2285,5/31/2025 19:20,9.83,59.32,,,,,
2286,5/31/2025 19:25,9.85,59.32,,,,,
2287,5/31/2025 19:30,9.85,59.36,,,,,
2288,5/31/2025 19:35,9.84,59.36,,,,,
2289,5/31/2025 19:40,9.85,59.36,,,,,
2290,5/31/2025 19:45,9.84,59.36,,,,,
2291,5/31/2025 19:50,9.85,59.36,,,,,
2292,5/31/2025 19:55,9.86,59.4,,,,,
2293,5/31/2025 20:00,9.87,59.47,,,,,
2294,5/31/2025 20:05,9.86,59.5,,,,,
2295,5/31/2025 20:10,9.88,59.5,,,,,
2296,5/31/2025 20:15,9.89,59.5,,,,,
2297,5/31/2025 20:20,9.89,59.54,,,,,
2298,5/31/2025 20:25,9.89,59.5,,,,,
2299,5/31/2025 20:30,9.9,59.5,,,,,
2300,5/31/2025 20:35,9.91,59.54,,,,,
2301,5/31/2025 20:40,9.94,59.54,,,,,
2302,5/31/2025 20:45,9.96,59.58,,,,,
2303,5/31/2025 20:50,9.96,59.61,,,,,
2304,5/31/2025 20:55,9.95,59.65,,,,,
2305,5/31/2025 21:00,9.95,59.65,,,,,
2306,5/31/2025 21:05,9.93,59.61,,,,,
2307,5/31/2025 21:10,9.95,59.65,,,,,
2308,5/31/2025 21:15,9.92,59.65,,,,,
2309,5/31/2025 21:20,9.95,59.65,,,,,
2310,5/31/2025 21:25,9.95,59.65,,,,,
2311,5/31/2025 21:30,9.94,59.65,,,,,
2312,5/31/2025 21:35,9.95,59.65,,,,,
2313,5/31/2025 21:40,9.95,59.65,,,,,
2314,5/31/2025 21:45,9.95,59.61,,,,,
2315,5/31/2025 21:50,9.93,59.61,,,,,
2316,5/31/2025 21:55,9.94,59.61,,,,,
2317,5/31/2025 22:00,9.93,59.61,,,,,
2318,5/31/2025 22:05,9.95,59.58,,,,,
2319,5/31/2025 22:10,9.93,59.58,,,,,
2320,5/31/2025 22:15,9.93,59.54,,,,,
2321,5/31/2025 22:20,9.9,59.54,,,,,
2322,5/31/2025 22:25,9.89,59.5,,,,,
2323,5/31/2025 22:30,9.89,59.5,,,,,
2324,5/31/2025 22:35,9.88,59.5,,,,,
2325,5/31/2025 22:40,9.87,59.47,,,,,
2326,5/31/2025 22:45,9.88,59.47,,,,,
2327,5/31/2025 22:50,9.88,59.43,,,,,
2328,5/31/2025 22:55,9.86,59.4,,,,,
2329,5/31/2025 23:00,9.86,59.4,,,,,
2330,5/31/2025 23:05,9.84,59.36,,,,,
2331,5/31/2025 23:10,9.83,59.32,,,,,
2332,5/31/2025 23:15,9.83,59.32,,,,,
2333,5/31/2025 23:20,9.84,59.32,,,,,
2334,5/31/2025 23:25,9.82,59.32,,,,,
2335,5/31/2025 23:30,9.82,59.32,,,,,
2336,5/31/2025 23:35,9.83,59.29,,,,,
2337,5/31/2025 23:40,9.84,59.29,,,,,
2338,5/31/2025 23:45,9.82,59.32,,,,,
2339,5/31/2025 23:50,9.81,59.32,,,,,
2340,5/31/2025 23:55,9.82,59.36,,,,,
2341,6/1/2025 0:00,9.81,59.36,,,,,
2342,6/1/2025 0:05,9.79,59.36,,,,,
2343,6/1/2025 0:10,9.8,59.36,,,,,
2344,6/1/2025 0:15,9.79,59.4,,,,,
2345,6/1/2025 0:20,9.8,59.36,,,,,
2346,6/1/2025 0:25,9.78,59.36,,,,,
2347,6/1/2025 0:30,9.78,59.36,,,,,
2348,6/1/2025 0:35,9.77,59.36,,,,,
2349,6/1/2025 0:40,9.77,59.36,,,,,
2350,6/1/2025 0:45,9.79,59.36,,,,,
2351,6/1/2025 0:50,9.77,59.36,,,,,
2352,6/1/2025 0:55,9.75,59.36,,,,,
2353,6/1/2025 1:00,9.73,59.36,,,,,
2354,6/1/2025 1:05,9.75,59.36,,,,,
2355,6/1/2025 1:10,9.74,59.36,,,,,
2356,6/1/2025 1:15,9.72,59.36,,,,,
2357,6/1/2025 1:20,9.72,59.36,,,,,
2358,6/1/2025 1:25,9.75,59.36,,,,,
2359,6/1/2025 1:30,9.73,59.36,,,,,
2360,6/1/2025 1:35,9.72,59.36,,,,,
2361,6/1/2025 1:40,9.74,59.36,,,,,
2362,6/1/2025 1:45,9.79,59.4,,,,,
2363,6/1/2025 1:50,9.78,59.43,,,,,
2364,6/1/2025 1:55,9.78,59.47,,,,,
2365,6/1/2025 2:00,9.75,59.47,,,,,
2366,6/1/2025 2:05,9.73,59.47,,,,,
2367,6/1/2025 2:10,9.72,59.5,,,,,
2368,6/1/2025 2:15,9.71,59.5,,,,,
2369,6/1/2025 2:20,9.7,59.5,,,,,
2370,6/1/2025 2:25,9.69,59.5,,,,,
2371,6/1/2025 2:30,9.69,59.5,,,,,
2372,6/1/2025 2:35,9.69,59.5,,,,,
2373,6/1/2025 2:40,9.69,59.5,,,,,
2374,6/1/2025 2:45,9.68,59.5,,,,,
2375,6/1/2025 2:50,9.66,59.5,,,,,
2376,6/1/2025 2:55,9.68,59.5,,,,,
2377,6/1/2025 3:00,9.68,59.5,,,,,
2378,6/1/2025 3:05,9.67,59.5,,,,,
2379,6/1/2025 3:10,9.67,59.5,,,,,
2380,6/1/2025 3:15,9.66,59.5,,,,,
2381,6/1/2025 3:20,9.65,59.5,,,,,
2382,6/1/2025 3:25,9.65,59.5,,,,,
2383,6/1/2025 3:30,9.65,59.47,,,,,
2384,6/1/2025 3:35,9.61,59.47,,,,,
2385,6/1/2025 3:40,9.6,59.47,,,,,
2386,6/1/2025 3:45,9.58,59.47,,,,,
2387,6/1/2025 3:50,9.56,59.47,,,,,
2388,6/1/2025 3:55,9.56,59.47,,,,,
2389,6/1/2025 4:00,9.57,59.47,,,,,
2390,6/1/2025 4:05,9.58,59.47,,,,,
2391,6/1/2025 4:10,9.58,59.47,,,,,
2392,6/1/2025 4:15,9.58,59.47,,,,,
2393,6/1/2025 4:20,9.59,59.47,,,,,
2394,6/1/2025 4:25,9.59,59.47,,,,,
2395,6/1/2025 4:30,9.58,59.47,,,,,
2396,6/1/2025 4:35,9.58,59.47,,,,,
2397,6/1/2025 4:40,9.59,59.47,,,,,
2398,6/1/2025 4:45,9.58,59.47,,,,,
2399,6/1/2025 4:50,9.59,59.47,,,,,
2400,6/1/2025 4:55,9.6,59.47,,,,,
2401,6/1/2025 5:00,9.58,59.43,,,,,
2402,6/1/2025 5:05,9.6,59.43,,,,,
2403,6/1/2025 5:10,9.61,59.43,,,,,
2404,6/1/2025 5:15,9.6,59.4,,,,,
2405,6/1/2025 5:20,9.61,59.4,,,,,
2406,6/1/2025 5:25,9.61,59.4,,,,,
2407,6/1/2025 5:30,9.6,59.4,,,,,
2408,6/1/2025 5:35,9.6,59.4,,,,,
2409,6/1/2025 5:40,9.59,59.4,,,,,
2410,6/1/2025 5:45,9.61,59.4,,,,,
2411,6/1/2025 5:50,9.6,59.4,,,,,
2412,6/1/2025 5:55,9.6,59.4,,,,,
2413,6/1/2025 6:00,9.61,59.4,,,,,
2414,6/1/2025 6:05,9.62,59.4,,,,,
2415,6/1/2025 6:10,9.63,59.36,,,,,
2416,6/1/2025 6:15,9.64,59.36,,,,,
2417,6/1/2025 6:20,9.65,59.36,,,,,
2418,6/1/2025 6:25,9.65,59.32,,,,,
2419,6/1/2025 6:30,9.65,59.32,,,,,
2420,6/1/2025 6:35,9.66,59.32,,,,,
2421,6/1/2025 6:40,9.65,59.29,,,,,
2422,6/1/2025 6:45,9.66,59.25,,,,,
2423,6/1/2025 6:50,9.66,59.25,,,,,
2424,6/1/2025 6:55,9.65,59.22,,,,,
2425,6/1/2025 7:00,9.66,59.22,,,,,
2426,6/1/2025 7:05,9.67,59.18,,,,,
2427,6/1/2025 7:10,9.67,59.18,,,,,
2428,6/1/2025 7:15,9.66,59.14,,,,,
2429,6/1/2025 7:20,9.66,59.14,,,,,
2430,6/1/2025 7:25,9.67,59.14,,,,,
2431,6/1/2025 7:30,9.67,59.11,,,,,
2432,6/1/2025 7:35,9.67,59.11,,,,,
2433,6/1/2025 7:40,9.67,59.11,,,,,
2434,6/1/2025 7:45,9.69,59.07,,,,,
2435,6/1/2025 7:50,9.68,59.07,,,,,
2436,6/1/2025 7:55,9.69,59.07,,,,,
2437,6/1/2025 8:00,9.68,59.04,,,,,
2438,6/1/2025 8:05,9.68,59.04,,,,,
2439,6/1/2025 8:10,9.69,59.04,,,,,
2440,6/1/2025 8:15,9.68,59,,,,,
2441,6/1/2025 8:20,9.68,59,,,,,
2442,6/1/2025 8:25,9.68,59,,,,,
2443,6/1/2025 8:30,9.67,58.96,,,,,
2444,6/1/2025 8:35,9.68,58.96,,,,,
2445,6/1/2025 8:40,9.68,58.96,,,,,
2446,6/1/2025 8:45,9.66,58.96,,,,,
2447,6/1/2025 8:50,9.67,58.96,,,,,
2448,6/1/2025 8:55,9.67,58.93,,,,,
2449,6/1/2025 9:00,9.68,58.93,,,,,
2450,6/1/2025 9:05,9.66,58.89,,,,,
2451,6/1/2025 9:10,9.66,58.89,,,,,
2452,6/1/2025 9:15,9.64,58.86,,,,,
2453,6/1/2025 9:20,9.66,58.86,,,,,
2454,6/1/2025 9:25,9.65,58.86,,,,,
2455,6/1/2025 9:30,9.66,58.86,,,,,
2456,6/1/2025 9:35,9.66,58.86,,,,,
2457,6/1/2025 9:40,9.65,58.86,,,,,
2458,6/1/2025 9:45,9.65,58.82,,,,,
2459,6/1/2025 9:50,9.66,58.82,,,,,
2460,6/1/2025 9:55,9.67,58.86,,,,,
2461,6/1/2025 10:00,9.67,58.86,,,,,
2462,6/1/2025 10:05,9.66,58.86,,,,,
2463,6/1/2025 10:10,9.66,58.89,,,,,
2464,6/1/2025 10:15,9.67,58.89,,,,,
2465,6/1/2025 10:20,9.67,58.89,,,,,
2466,6/1/2025 10:25,9.67,58.89,,,,,
2467,6/1/2025 10:30,9.67,58.89,,,,,
2468,6/1/2025 10:35,9.67,58.89,,,,,
2469,6/1/2025 10:40,9.66,58.89,,,,,
2470,6/1/2025 10:45,9.66,58.93,,,,,
2471,6/1/2025 10:50,9.67,58.93,,,,,
2472,6/1/2025 10:55,9.68,58.96,,,,,
2473,6/1/2025 11:00,9.62,58.96,,,,,
2474,6/1/2025 11:05,9.61,59.04,,,,,
2475,6/1/2025 11:10,9.59,59.07,,,,,
2476,6/1/2025 11:15,9.6,59.07,,,,,
2477,6/1/2025 11:20,9.6,59.11,,,,,
2478,6/1/2025 11:25,9.59,59.14,,,,,
2479,6/1/2025 11:30,9.58,59.18,,,,,
2480,6/1/2025 11:35,9.58,59.22,,,,,
2481,6/1/2025 11:40,9.58,59.25,,,,,
2482,6/1/2025 11:45,9.57,59.29,,,,,
2483,6/1/2025 11:50,9.61,59.32,,,,,
2484,6/1/2025 11:55,9.61,59.32,,,,,
2485,6/1/2025 12:00,9.6,59.32,,,,,
2486,6/1/2025 12:05,9.6,59.36,,,,,
2487,6/1/2025 12:10,9.65,59.36,,,,,
2488,6/1/2025 12:15,9.64,59.36,,,,,
2489,6/1/2025 12:20,9.65,59.36,,,,,
2490,6/1/2025 12:25,9.64,59.36,,,,,
2491,6/1/2025 12:30,9.63,59.36,,,,,
2492,6/1/2025 12:35,9.63,59.36,,,,,
2493,6/1/2025 12:40,9.63,59.36,,,,,
2494,6/1/2025 12:45,9.61,59.32,,,,,
2495,6/1/2025 12:50,9.64,59.29,,,,,
2496,6/1/2025 12:55,9.62,59.29,,,,,
2497,6/1/2025 13:00,9.62,59.29,,,,,
2498,6/1/2025 13:05,9.62,59.32,,,,,
2499,6/1/2025 13:10,9.62,59.32,,,,,
2500,6/1/2025 13:15,9.64,59.32,,,,,
2501,6/1/2025 13:20,9.63,59.32,,,,,
2502,6/1/2025 13:25,9.64,59.32,,,,,
2503,6/1/2025 13:30,9.63,59.32,,,,,
2504,6/1/2025 13:35,9.64,59.29,,,,,
2505,6/1/2025 13:40,9.66,59.29,,,,,
2506,6/1/2025 13:45,9.66,59.25,,,,,
2507,6/1/2025 13:50,9.66,59.25,,,,,
2508,6/1/2025 13:55,9.66,59.25,,,,,
2509,6/1/2025 14:00,9.64,59.25,,,,,
2510,6/1/2025 14:05,9.64,59.25,,,,,
2511,6/1/2025 14:10,9.64,59.25,,,,,
2512,6/1/2025 14:15,9.66,59.25,,,,,
2513,6/1/2025 14:20,9.66,59.29,,,,,
2514,6/1/2025 14:25,9.69,59.29,,,,,
2515,6/1/2025 14:30,9.67,59.29,,,,,
2516,6/1/2025 14:35,9.67,59.29,,,,,
2517,6/1/2025 14:40,9.67,59.29,,,,,
2518,6/1/2025 14:45,9.66,59.29,,,,,
2519,6/1/2025 14:50,9.65,59.29,,,,,
2520,6/1/2025 14:55,9.68,59.29,,,,,
2521,6/1/2025 15:00,9.67,59.29,,,,,
2522,6/1/2025 15:05,9.65,59.29,,,,,
2523,6/1/2025 15:10,9.68,59.29,,,,,
2524,6/1/2025 15:15,9.67,59.29,,,,,
2525,6/1/2025 15:20,9.66,59.29,,,,,
2526,6/1/2025 15:25,9.67,59.25,,,,,
2527,6/1/2025 15:30,9.68,59.29,,,,,
2528,6/1/2025 15:35,9.69,59.29,,,,,
2529,6/1/2025 15:40,9.7,59.29,,,,,
2530,6/1/2025 15:45,9.7,59.29,,,,,
2531,6/1/2025 15:50,9.68,59.29,,,,,
2532,6/1/2025 15:55,9.68,59.29,,,,,
2533,6/1/2025 16:00,9.68,59.29,,,,,
2534,6/1/2025 16:05,9.7,59.29,,,,,
2535,6/1/2025 16:10,9.71,59.29,,,,,
2536,6/1/2025 16:15,9.71,59.32,,,,,
2537,6/1/2025 16:20,9.71,59.32,,,,,
2538,6/1/2025 16:25,9.72,59.32,,,,,
2539,6/1/2025 16:30,9.71,59.32,,,,,
2540,6/1/2025 16:35,9.74,59.32,,,,,
2541,6/1/2025 16:40,9.75,59.36,,,,,
2542,6/1/2025 16:45,9.76,59.36,,,,,
2543,6/1/2025 16:50,9.75,59.36,,,,,
2544,6/1/2025 16:55,9.75,59.36,,,,,
2545,6/1/2025 17:00,9.77,59.4,,,,,
2546,6/1/2025 17:05,9.77,59.4,,,,,
2547,6/1/2025 17:10,9.77,59.4,,,,,
2548,6/1/2025 17:15,9.79,59.4,,,,,
2549,6/1/2025 17:20,9.8,59.43,,,,,
2550,6/1/2025 17:25,9.78,59.43,,,,,
2551,6/1/2025 17:30,9.8,59.43,,,,,
2552,6/1/2025 17:35,9.81,59.43,,,,,
2553,6/1/2025 17:40,9.76,59.43,,,,,
2554,6/1/2025 17:45,9.77,59.43,,,,,
2555,6/1/2025 17:50,9.77,59.43,,,,,
2556,6/1/2025 17:55,9.81,59.47,,,,,
2557,6/1/2025 18:00,9.9,59.5,,,,,
2558,6/1/2025 18:05,9.93,59.5,,,,,
2559,6/1/2025 18:10,9.93,59.5,,,,,
2560,6/1/2025 18:15,9.9,59.5,,,,,
2561,6/1/2025 18:20,9.88,59.5,,,,,
2562,6/1/2025 18:25,9.91,59.5,,,,,
2563,6/1/2025 18:30,9.9,59.47,,,,,
2564,6/1/2025 18:35,9.91,59.47,,,,,
2565,6/1/2025 18:40,9.93,59.5,,,,,
2566,6/1/2025 18:45,9.95,59.5,,,,,
2567,6/1/2025 18:50,9.97,59.5,,,,,
2568,6/1/2025 18:55,10,59.54,,,,,
2569,6/1/2025 19:00,10.03,59.58,,,,,
2570,6/1/2025 19:05,10.08,59.58,,,,,
2571,6/1/2025 19:10,10.12,59.58,,,,,
2572,6/1/2025 19:15,10.1,59.54,,,,,
2573,6/1/2025 19:20,10.05,59.47,,,,,
2574,6/1/2025 19:25,10.03,59.36,,,,,
2575,6/1/2025 19:30,10.01,59.32,,,,,
2576,6/1/2025 19:35,10,59.29,,,,,
2577,6/1/2025 19:40,9.98,59.22,,,,,
2578,6/1/2025 19:45,9.95,59.18,,,,,
2579,6/1/2025 19:50,9.97,59.14,,,,,
2580,6/1/2025 19:55,9.97,59.14,,,,,
2581,6/1/2025 20:00,9.97,59.14,,,,,
2582,6/1/2025 20:05,9.98,59.14,,,,,
2583,6/1/2025 20:10,10,59.14,,,,,
2584,6/1/2025 20:15,10.01,59.14,,,,,
2585,6/1/2025 20:20,10,59.14,,,,,
2586,6/1/2025 20:25,9.97,59.11,,,,,
