Plot Title: 22224703,,,,,,,,,
#,"Date Time, GMT+00:00",do.mgl,"Temp, °F (LGR S/N: 22224703, SEN S/N: 22224703)","DO Adj Conc, mg/L (LGR S/N: 22224703)",Coupler Detached (LGR S/N: 22224703),Coupler Attached (LGR S/N: 22224703),Host Connected (LGR S/N: 22224703),Stopped (LGR S/N: 22224703),End Of File (LGR S/N: 22224703)
505,7/17/2025 12:17,,64,3.3,,,,,
506,7/17/2025 12:22,,64,3.3,,,,,
507,7/17/2025 12:27,,64.04,3.3,,,,,
508,7/17/2025 12:32,,64.04,3.3,,,,,
509,7/17/2025 12:37,,64.04,3.3,,,,,
510,7/17/2025 12:42,,64.04,3.3,,,,,
511,7/17/2025 12:47,,64.04,3.3,,,,,
512,7/17/2025 12:52,,64,3.3,,,,,
513,7/17/2025 12:57,,64,3.3,,,,,
514,7/17/2025 13:02,,64,3.3,,,,,
515,7/17/2025 13:07,,64,3.3,,,,,
516,7/17/2025 13:12,,64,3.3,,,,,
517,7/17/2025 13:17,,63.97,3.3,,,,,
518,7/17/2025 13:22,,63.97,3.3,,,,,
519,7/17/2025 13:27,,63.93,3.3,,,,,
520,7/17/2025 13:32,,63.93,3.3,,,,,
521,7/17/2025 13:37,,63.9,3.3,,,,,
522,7/17/2025 13:42,,63.9,3.3,,,,,
523,7/17/2025 13:47,,63.86,3.29,,,,,
524,7/17/2025 13:52,,63.86,3.29,,,,,
525,7/17/2025 13:57,,63.82,3.28,,,,,
526,7/17/2025 14:02,,63.82,3.28,,,,,
527,7/17/2025 14:07,,63.79,3.28,,,,,
528,7/17/2025 14:12,,63.79,3.26,,,,,
529,7/17/2025 14:17,,63.79,3.23,,,,,
530,7/17/2025 14:22,,63.75,3.23,,,,,
531,7/17/2025 14:27,,63.75,3.2,,,,,
532,7/17/2025 14:32,,63.75,3.2,,,,,
533,7/17/2025 14:37,,63.75,3.18,,,,,
534,7/17/2025 14:42,,63.75,3.17,,,,,
535,7/17/2025 14:47,,63.72,3.15,,,,,
536,7/17/2025 14:52,,63.72,3.16,,,,,
537,7/17/2025 14:57,,63.72,3.16,,,,,
538,7/17/2025 15:02,,63.72,3.15,,,,,
539,7/17/2025 15:07,,63.72,3.14,,,,,
540,7/17/2025 15:12,,63.72,3.14,,,,,
541,7/17/2025 15:17,,63.72,3.14,,,,,
542,7/17/2025 15:22,,63.68,3.12,,,,,
543,7/17/2025 15:27,,63.68,3.11,,,,,
544,7/17/2025 15:32,,63.68,3.1,,,,,
545,7/17/2025 15:37,,63.68,3.06,,,,,
546,7/17/2025 15:42,,63.68,3.05,,,,,
547,7/17/2025 15:47,,63.68,3.04,,,,,
548,7/17/2025 15:52,,63.68,3.04,,,,,
549,7/17/2025 15:57,,63.68,3.04,,,,,
550,7/17/2025 16:02,,63.68,3.07,,,,,
551,7/17/2025 16:07,,63.68,3.07,,,,,
552,7/17/2025 16:12,,63.68,3.07,,,,,
553,7/17/2025 16:17,,63.68,3.07,,,,,
554,7/17/2025 16:22,,63.68,3.07,,,,,
555,7/17/2025 16:27,,63.68,3.07,,,,,
556,7/17/2025 16:32,,63.68,3.07,,,,,
557,7/17/2025 16:37,,63.68,3.07,,,,,
558,7/17/2025 16:42,,63.68,3.07,,,,,
559,7/17/2025 16:47,,63.68,3.06,,,,,
560,7/17/2025 16:52,,63.64,3.06,,,,,
561,7/17/2025 16:57,,63.64,3.06,,,,,
562,7/17/2025 17:02,,63.64,3.07,,,,,
563,7/17/2025 17:07,,63.64,3.06,,,,,
564,7/17/2025 17:12,,63.61,3.05,,,,,
565,7/17/2025 17:17,,63.61,3.05,,,,,
566,7/17/2025 17:22,,63.61,3.05,,,,,
567,7/17/2025 17:27,,63.57,3.05,,,,,
568,7/17/2025 17:32,,63.57,3.05,,,,,
569,7/17/2025 17:37,,63.54,3.05,,,,,
570,7/17/2025 17:42,,63.54,3.05,,,,,
571,7/17/2025 17:47,,63.5,3.04,,,,,
572,7/17/2025 17:52,,63.5,3.04,,,,,
573,7/17/2025 17:57,,63.46,3.04,,,,,
574,7/17/2025 18:02,,63.46,3.04,,,,,
575,7/17/2025 18:07,,63.43,3.04,,,,,
576,7/17/2025 18:12,,63.43,3.04,,,,,
577,7/17/2025 18:17,,63.39,3.04,,,,,
578,7/17/2025 18:22,,63.39,3.04,,,,,
579,7/17/2025 18:27,,63.36,3.03,,,,,
580,7/17/2025 18:32,,63.36,3.03,,,,,
581,7/17/2025 18:37,,63.32,3.03,,,,,
582,7/17/2025 18:42,,63.32,3.03,,,,,
583,7/17/2025 18:47,,63.28,3.03,,,,,
584,7/17/2025 18:52,,63.28,3.02,,,,,
585,7/17/2025 18:57,,63.25,3.02,,,,,
586,7/17/2025 19:02,,63.25,3.02,,,,,
587,7/17/2025 19:07,,63.21,3.02,,,,,
588,7/17/2025 19:12,,63.21,3.01,,,,,
589,7/17/2025 19:17,,63.18,3.01,,,,,
590,7/17/2025 19:22,,63.18,3.01,,,,,
591,7/17/2025 19:27,,63.18,3.01,,,,,
592,7/17/2025 19:32,,63.14,3.01,,,,,
593,7/17/2025 19:37,,63.14,3.01,,,,,
594,7/17/2025 19:42,,63.14,3,,,,,
595,7/17/2025 19:47,,63.1,3,,,,,
596,7/17/2025 19:52,,63.1,2.99,,,,,
597,7/17/2025 19:57,,63.1,2.99,,,,,
598,7/17/2025 20:02,,63.1,2.99,,,,,
599,7/17/2025 20:07,,63.1,2.97,,,,,
600,7/17/2025 20:12,,63.1,2.95,,,,,
601,7/17/2025 20:17,,63.1,2.97,,,,,
602,7/17/2025 20:22,,63.1,2.94,,,,,
603,7/17/2025 20:27,,63.1,2.94,,,,,
604,7/17/2025 20:32,,63.1,2.94,,,,,
605,7/17/2025 20:37,,63.1,2.94,,,,,
606,7/17/2025 20:42,,63.1,2.94,,,,,
607,7/17/2025 20:47,,63.14,2.94,,,,,
608,7/17/2025 20:52,,63.14,2.94,,,,,
609,7/17/2025 20:57,,63.14,2.94,,,,,
610,7/17/2025 21:02,,63.14,2.93,,,,,
611,7/17/2025 21:07,,63.18,2.94,,,,,
612,7/17/2025 21:12,,63.18,2.94,,,,,
613,7/17/2025 21:17,,63.18,2.94,,,,,
614,7/17/2025 21:22,,63.21,2.94,,,,,
615,7/17/2025 21:27,,63.21,2.94,,,,,
616,7/17/2025 21:32,,63.25,2.93,,,,,
617,7/17/2025 21:37,,63.25,2.94,,,,,
618,7/17/2025 21:42,,63.28,2.93,,,,,
619,7/17/2025 21:47,,63.28,2.93,,,,,
620,7/17/2025 21:52,,63.32,2.93,,,,,
621,7/17/2025 21:57,,63.36,2.93,,,,,
622,7/17/2025 22:02,,63.54,3.52,,,,,
623,7/17/2025 22:07,,63.64,3.5,,,,,
624,7/17/2025 22:12,,63.68,3.5,,,,,
625,7/17/2025 22:17,,63.72,3.5,,,,,
626,7/17/2025 22:22,,63.72,3.5,,,,,
627,7/17/2025 22:27,,63.72,3.5,,,,,
628,7/17/2025 22:32,,63.72,3.49,,,,,
629,7/17/2025 22:37,,63.72,3.48,,,,,
630,7/17/2025 22:42,,63.75,3.48,,,,,
631,7/17/2025 22:47,,63.75,3.47,,,,,
632,7/17/2025 22:52,,63.75,3.48,,,,,
633,7/17/2025 22:57,,63.75,3.47,,,,,
634,7/17/2025 23:02,,63.75,3.48,,,,,
635,7/17/2025 23:07,,63.79,3.46,,,,,
636,7/17/2025 23:12,,63.79,3.46,,,,,
637,7/17/2025 23:17,,63.79,3.46,,,,,
638,7/17/2025 23:22,,63.79,3.46,,,,,
639,7/17/2025 23:27,,63.79,3.44,,,,,
640,7/17/2025 23:32,,63.79,3.44,,,,,
641,7/17/2025 23:37,,63.82,3.44,,,,,
642,7/17/2025 23:42,,63.82,3.44,,,,,
643,7/17/2025 23:47,,63.82,3.44,,,,,
644,7/17/2025 23:52,,63.82,3.44,,,,,
645,7/17/2025 23:57,,63.82,3.44,,,,,
646,7/18/2025 0:02,,63.82,3.44,,,,,
647,7/18/2025 0:07,,63.86,3.43,,,,,
648,7/18/2025 0:12,,63.86,3.43,,,,,
649,7/18/2025 0:17,,63.86,3.43,,,,,
650,7/18/2025 0:22,,63.86,3.42,,,,,
651,7/18/2025 0:27,,63.86,3.41,,,,,
652,7/18/2025 0:32,,63.86,3.42,,,,,
653,7/18/2025 0:37,,63.86,3.42,,,,,
654,7/18/2025 0:42,,63.86,3.41,,,,,
655,7/18/2025 0:47,,63.86,3.4,,,,,
656,7/18/2025 0:52,,63.86,3.4,,,,,
657,7/18/2025 0:57,,63.86,3.4,,,,,
658,7/18/2025 1:02,,63.86,3.4,,,,,
659,7/18/2025 1:07,,63.9,3.39,,,,,
660,7/18/2025 1:12,,63.86,3.37,,,,,
661,7/18/2025 1:17,,63.86,3.39,,,,,
662,7/18/2025 1:22,,63.9,3.38,,,,,
663,7/18/2025 1:27,,63.9,3.37,,,,,
664,7/18/2025 1:32,,63.86,3.37,,,,,
665,7/18/2025 1:37,,63.86,3.36,,,,,
666,7/18/2025 1:42,,63.86,3.36,,,,,
667,7/18/2025 1:47,,63.86,3.36,,,,,
668,7/18/2025 1:52,,63.86,3.34,,,,,
669,7/18/2025 1:57,,63.86,3.35,,,,,
670,7/18/2025 2:02,,63.86,3.33,,,,,
671,7/18/2025 2:07,,63.86,3.34,,,,,
672,7/18/2025 2:12,,63.86,3.33,,,,,
673,7/18/2025 2:17,,63.86,3.35,,,,,
674,7/18/2025 2:22,,63.86,3.35,,,,,
675,7/18/2025 2:27,,63.82,3.35,,,,,
676,7/18/2025 2:32,,63.82,3.36,,,,,
677,7/18/2025 2:37,,63.82,3.35,,,,,
678,7/18/2025 2:42,,63.82,3.35,,,,,
679,7/18/2025 2:47,,63.79,3.29,,,,,
680,7/18/2025 2:52,,63.79,3.29,,,,,
681,7/18/2025 2:57,,63.79,3.29,,,,,
682,7/18/2025 3:02,,63.79,3.31,,,,,
683,7/18/2025 3:07,,63.75,3.28,,,,,
684,7/18/2025 3:12,,63.75,3.3,,,,,
685,7/18/2025 3:17,,63.75,3.28,,,,,
686,7/18/2025 3:22,,63.75,3.28,,,,,
687,7/18/2025 3:27,,63.72,3.28,,,,,
688,7/18/2025 3:32,,63.72,3.28,,,,,
689,7/18/2025 3:37,,63.72,3.28,,,,,
690,7/18/2025 3:42,,63.68,3.28,,,,,
691,7/18/2025 3:47,,63.68,3.27,,,,,
692,7/18/2025 3:52,,63.64,3.27,,,,,
693,7/18/2025 3:57,,63.64,3.26,,,,,
694,7/18/2025 4:02,,63.54,3.11,,,,,
695,7/18/2025 4:07,,63.43,3.11,,,,,
696,7/18/2025 4:12,,63.43,3.11,,,,,
697,7/18/2025 4:17,,63.39,3.11,,,,,
698,7/18/2025 4:22,,63.39,3.1,,,,,
699,7/18/2025 4:27,,63.39,3.11,,,,,
700,7/18/2025 4:32,,63.39,3.11,,,,,
701,7/18/2025 4:37,,63.39,3.1,,,,,
702,7/18/2025 4:42,,63.39,3.1,,,,,
703,7/18/2025 4:47,,63.39,3.1,,,,,
704,7/18/2025 4:52,,63.36,3.1,,,,,
705,7/18/2025 4:57,,63.36,3.1,,,,,
706,7/18/2025 5:02,,63.36,3.1,,,,,
707,7/18/2025 5:07,,63.36,3.1,,,,,
708,7/18/2025 5:12,,63.36,3.09,,,,,
709,7/18/2025 5:17,,63.36,3.04,,,,,
710,7/18/2025 5:22,,63.36,3.07,,,,,
711,7/18/2025 5:27,,63.36,3.1,,,,,
712,7/18/2025 5:32,,63.32,3.05,,,,,
713,7/18/2025 5:37,,63.32,3.06,,,,,
714,7/18/2025 5:42,,63.32,3.05,,,,,
715,7/18/2025 5:47,,63.32,3.08,,,,,
716,7/18/2025 5:52,,63.32,3.08,,,,,
717,7/18/2025 5:57,,63.28,3.07,,,,,
718,7/18/2025 6:02,,63.28,3.05,,,,,
719,7/18/2025 6:07,,63.28,3.04,,,,,
720,7/18/2025 6:12,,63.25,3.04,,,,,
721,7/18/2025 6:17,,63.25,3.04,,,,,
722,7/18/2025 6:22,,63.25,3.03,,,,,
723,7/18/2025 6:27,,63.25,3.01,,,,,
724,7/18/2025 6:32,,63.25,3,,,,,
725,7/18/2025 6:37,,63.28,2.99,,,,,
726,7/18/2025 6:42,,63.28,2.98,,,,,
727,7/18/2025 6:47,,63.28,2.98,,,,,
728,7/18/2025 6:52,,63.28,2.98,,,,,
729,7/18/2025 6:57,,63.28,2.98,,,,,
730,7/18/2025 7:02,,63.28,2.97,,,,,
731,7/18/2025 7:07,,63.28,2.97,,,,,
732,7/18/2025 7:12,,63.28,2.96,,,,,
733,7/18/2025 7:17,,63.28,2.96,,,,,
734,7/18/2025 7:22,,63.28,2.95,,,,,
735,7/18/2025 7:27,,63.28,2.95,,,,,
736,7/18/2025 7:32,,63.25,2.96,,,,,
737,7/18/2025 7:37,,63.28,2.95,,,,,
738,7/18/2025 7:42,,63.25,2.95,,,,,
739,7/18/2025 7:47,,63.28,2.94,,,,,
740,7/18/2025 7:52,,63.28,2.93,,,,,
741,7/18/2025 7:57,,63.28,2.94,,,,,
742,7/18/2025 8:02,,63.28,2.94,,,,,
743,7/18/2025 8:07,,63.28,2.94,,,,,
744,7/18/2025 8:12,,63.28,2.94,,,,,
745,7/18/2025 8:17,,63.28,2.94,,,,,
746,7/18/2025 8:22,,63.32,2.94,,,,,
747,7/18/2025 8:27,,63.32,2.94,,,,,
748,7/18/2025 8:32,,63.32,2.93,,,,,
749,7/18/2025 8:37,,63.36,2.9,,,,,
750,7/18/2025 8:42,,63.39,2.92,,,,,
751,7/18/2025 8:47,,63.39,2.94,,,,,
752,7/18/2025 8:52,,63.43,2.93,,,,,
753,7/18/2025 8:57,,63.43,2.93,,,,,
754,7/18/2025 9:02,,63.43,2.93,,,,,
755,7/18/2025 9:07,,63.43,2.93,,,,,
756,7/18/2025 9:12,,63.43,2.93,,,,,
757,7/18/2025 9:17,,63.43,2.93,,,,,
758,7/18/2025 9:22,,63.43,2.93,,,,,
759,7/18/2025 9:27,,63.43,2.92,,,,,
760,7/18/2025 9:32,,63.43,2.93,,,,,
761,7/18/2025 9:37,,63.43,2.92,,,,,
762,7/18/2025 9:42,,63.43,2.92,,,,,
763,7/18/2025 9:47,,63.43,2.91,,,,,
764,7/18/2025 9:52,,63.43,2.91,,,,,
765,7/18/2025 9:57,,63.43,2.92,,,,,
766,7/18/2025 10:02,,63.46,3.35,,,,,
767,7/18/2025 10:07,,63.5,3.35,,,,,
768,7/18/2025 10:12,,63.5,3.36,,,,,
769,7/18/2025 10:17,,63.5,3.36,,,,,
770,7/18/2025 10:22,,63.5,3.36,,,,,
771,7/18/2025 10:27,,63.5,3.35,,,,,
772,7/18/2025 10:32,,63.5,3.35,,,,,
773,7/18/2025 10:37,,63.5,3.35,,,,,
774,7/18/2025 10:42,,63.5,3.35,,,,,
775,7/18/2025 10:47,,63.5,3.34,,,,,
776,7/18/2025 10:52,,63.54,3.35,,,,,
777,7/18/2025 10:57,,63.54,3.34,,,,,
778,7/18/2025 11:02,,63.54,3.34,,,,,
779,7/18/2025 11:07,,63.54,3.35,,,,,
780,7/18/2025 11:12,,63.54,3.34,,,,,
781,7/18/2025 11:17,,63.57,3.34,,,,,
782,7/18/2025 11:22,,63.57,3.34,,,,,
783,7/18/2025 11:27,,63.61,3.32,,,,,
784,7/18/2025 11:32,,63.61,3.3,,,,,
785,7/18/2025 11:37,,63.61,3.32,,,,,
786,7/18/2025 11:42,,63.61,3.34,,,,,
787,7/18/2025 11:47,,63.64,3.34,,,,,
788,7/18/2025 11:52,,63.64,3.34,,,,,
789,7/18/2025 11:57,,63.64,3.34,,,,,
790,7/18/2025 12:02,,63.68,3.34,,,,,
791,7/18/2025 12:07,,63.68,3.34,,,,,
792,7/18/2025 12:12,,63.68,3.34,,,,,
793,7/18/2025 12:17,,63.68,3.34,,,,,
794,7/18/2025 12:22,,63.72,3.34,,,,,
795,7/18/2025 12:27,,63.72,3.34,,,,,
796,7/18/2025 12:32,,63.72,3.34,,,,,
797,7/18/2025 12:37,,63.75,3.34,,,,,
798,7/18/2025 12:42,,63.75,3.34,,,,,
799,7/18/2025 12:47,,63.75,3.32,,,,,
800,7/18/2025 12:52,,63.75,3.34,,,,,
801,7/18/2025 12:57,,63.75,3.33,,,,,
802,7/18/2025 13:02,,63.79,3.33,,,,,
803,7/18/2025 13:07,,63.79,3.34,,,,,
804,7/18/2025 13:12,,63.79,3.31,,,,,
805,7/18/2025 13:17,,63.79,3.31,,,,,
806,7/18/2025 13:22,,63.79,3.3,,,,,
807,7/18/2025 13:27,,63.79,3.3,,,,,
808,7/18/2025 13:32,,63.82,3.31,,,,,
809,7/18/2025 13:37,,63.82,3.31,,,,,
810,7/18/2025 13:42,,63.82,3.31,,,,,
811,7/18/2025 13:47,,63.82,3.29,,,,,
812,7/18/2025 13:52,,63.82,3.29,,,,,
813,7/18/2025 13:57,,63.82,3.29,,,,,
814,7/18/2025 14:02,,63.82,3.29,,,,,
815,7/18/2025 14:07,,63.82,3.28,,,,,
816,7/18/2025 14:12,,63.82,3.28,,,,,
817,7/18/2025 14:17,,63.82,3.29,,,,,
818,7/18/2025 14:22,,63.86,3.28,,,,,
819,7/18/2025 14:27,,63.86,3.28,,,,,
820,7/18/2025 14:32,,63.86,3.29,,,,,
821,7/18/2025 14:37,,63.86,3.29,,,,,
822,7/18/2025 14:42,,63.86,3.29,,,,,
823,7/18/2025 14:47,,63.82,3.29,,,,,
824,7/18/2025 14:52,,63.82,3.28,,,,,
825,7/18/2025 14:57,,63.82,3.28,,,,,
826,7/18/2025 15:02,,63.82,3.27,,,,,
827,7/18/2025 15:07,,63.82,3.29,,,,,
828,7/18/2025 15:12,,63.82,3.29,,,,,
829,7/18/2025 15:17,,63.82,3.28,,,,,
830,7/18/2025 15:22,,63.82,3.27,,,,,
831,7/18/2025 15:27,,63.82,3.28,,,,,
832,7/18/2025 15:32,,63.82,3.28,,,,,
833,7/18/2025 15:37,,63.82,3.27,,,,,
834,7/18/2025 15:42,,63.82,3.27,,,,,
835,7/18/2025 15:47,,63.79,3.29,,,,,
836,7/18/2025 15:52,,63.79,3.29,,,,,
837,7/18/2025 15:57,,63.79,3.29,,,,,
838,7/18/2025 16:02,,63.75,3.42,,,,,
839,7/18/2025 16:07,,63.72,3.43,,,,,
840,7/18/2025 16:12,,63.72,3.42,,,,,
841,7/18/2025 16:17,,63.72,3.43,,,,,
842,7/18/2025 16:22,,63.72,3.42,,,,,
843,7/18/2025 16:27,,63.72,3.42,,,,,
844,7/18/2025 16:32,,63.72,3.42,,,,,
845,7/18/2025 16:37,,63.72,3.42,,,,,
846,7/18/2025 16:42,,63.68,3.42,,,,,
847,7/18/2025 16:47,,63.68,3.42,,,,,
848,7/18/2025 16:52,,63.68,3.42,,,,,
849,7/18/2025 16:57,,63.68,3.42,,,,,
850,7/18/2025 17:02,,63.68,3.42,,,,,
851,7/18/2025 17:07,,63.68,3.42,,,,,
852,7/18/2025 17:12,,63.68,3.41,,,,,
853,7/18/2025 17:17,,63.68,3.41,,,,,
854,7/18/2025 17:22,,63.64,3.41,,,,,
855,7/18/2025 17:27,,63.64,3.4,,,,,
856,7/18/2025 17:32,,63.64,3.4,,,,,
857,7/18/2025 17:37,,63.64,3.4,,,,,
858,7/18/2025 17:42,,63.64,3.4,,,,,
859,7/18/2025 17:47,,63.61,3.4,,,,,
860,7/18/2025 17:52,,63.61,3.4,,,,,
861,7/18/2025 17:57,,63.61,3.4,,,,,
862,7/18/2025 18:02,,63.61,3.4,,,,,
863,7/18/2025 18:07,,63.61,3.4,,,,,
864,7/18/2025 18:12,,63.57,3.39,,,,,
865,7/18/2025 18:17,,63.57,3.38,,,,,
866,7/18/2025 18:22,,63.57,3.37,,,,,
867,7/18/2025 18:27,,63.57,3.38,,,,,
868,7/18/2025 18:32,,63.57,3.37,,,,,
869,7/18/2025 18:37,,63.57,3.37,,,,,
870,7/18/2025 18:42,,63.54,3.37,,,,,
871,7/18/2025 18:47,,63.54,3.37,,,,,
872,7/18/2025 18:52,,63.54,3.37,,,,,
873,7/18/2025 18:57,,63.54,3.36,,,,,
874,7/18/2025 19:02,,63.54,3.37,,,,,
875,7/18/2025 19:07,,63.54,3.37,,,,,
876,7/18/2025 19:12,,63.54,3.37,,,,,
877,7/18/2025 19:17,,63.54,3.36,,,,,
878,7/18/2025 19:22,,63.54,3.37,,,,,
879,7/18/2025 19:27,,63.54,3.36,,,,,
880,7/18/2025 19:32,,63.54,3.36,,,,,
881,7/18/2025 19:37,,63.54,3.36,,,,,
882,7/18/2025 19:42,,63.54,3.36,,,,,
883,7/18/2025 19:47,,63.54,3.35,,,,,
884,7/18/2025 19:52,,63.54,3.35,,,,,
885,7/18/2025 19:57,,63.54,3.35,,,,,
886,7/18/2025 20:02,,63.54,3.34,,,,,
887,7/18/2025 20:07,,63.54,3.34,,,,,
888,7/18/2025 20:12,,63.54,3.35,,,,,
889,7/18/2025 20:17,,63.54,3.34,,,,,
890,7/18/2025 20:22,,63.54,3.34,,,,,
891,7/18/2025 20:27,,63.57,3.34,,,,,
892,7/18/2025 20:32,,63.57,3.33,,,,,
893,7/18/2025 20:37,,63.57,3.32,,,,,
894,7/18/2025 20:42,,63.61,3.32,,,,,
895,7/18/2025 20:47,,63.61,3.32,,,,,
896,7/18/2025 20:52,,63.61,3.32,,,,,
897,7/18/2025 20:57,,63.61,3.31,,,,,
898,7/18/2025 21:02,,63.61,3.3,,,,,
899,7/18/2025 21:07,,63.61,3.3,,,,,
900,7/18/2025 21:12,,63.64,3.3,,,,,
901,7/18/2025 21:17,,63.64,3.29,,,,,
902,7/18/2025 21:22,,63.64,3.29,,,,,
903,7/18/2025 21:27,,63.64,3.28,,,,,
904,7/18/2025 21:32,,63.64,3.28,,,,,
905,7/18/2025 21:37,,63.68,3.28,,,,,
906,7/18/2025 21:42,,63.68,3.26,,,,,
907,7/18/2025 21:47,,63.68,3.27,,,,,
908,7/18/2025 21:52,,63.68,3.27,,,,,
909,7/18/2025 21:57,,63.68,3.27,,,,,
910,7/18/2025 22:02,,63.75,3.82,,,,,
911,7/18/2025 22:07,,63.82,3.82,,,,,
912,7/18/2025 22:12,,63.82,3.82,,,,,
913,7/18/2025 22:17,,63.82,3.82,,,,,
914,7/18/2025 22:22,,63.82,3.82,,,,,
915,7/18/2025 22:27,,63.86,3.82,,,,,
916,7/18/2025 22:32,,63.86,3.82,,,,,
917,7/18/2025 22:37,,63.86,3.81,,,,,
918,7/18/2025 22:42,,63.86,3.81,,,,,
919,7/18/2025 22:47,,63.86,3.81,,,,,
920,7/18/2025 22:52,,63.86,3.82,,,,,
921,7/18/2025 22:57,,63.86,3.82,,,,,
922,7/18/2025 23:02,,63.86,3.82,,,,,
923,7/18/2025 23:07,,63.86,3.81,,,,,
924,7/18/2025 23:12,,63.9,3.8,,,,,
925,7/18/2025 23:17,,63.9,3.79,,,,,
926,7/18/2025 23:22,,63.9,3.78,,,,,
927,7/18/2025 23:27,,63.9,3.79,,,,,
928,7/18/2025 23:32,,63.9,3.8,,,,,
929,7/18/2025 23:37,,63.93,3.81,,,,,
930,7/18/2025 23:42,,63.93,3.81,,,,,
931,7/18/2025 23:47,,63.93,3.81,,,,,
932,7/18/2025 23:52,,63.93,3.78,,,,,
933,7/18/2025 23:57,,63.93,3.77,,,,,
934,7/19/2025 0:02,,63.93,3.78,,,,,
935,7/19/2025 0:07,,63.93,3.76,,,,,
936,7/19/2025 0:12,,63.93,3.79,,,,,
937,7/19/2025 0:17,,63.97,3.8,,,,,
938,7/19/2025 0:22,,63.97,3.81,,,,,
939,7/19/2025 0:27,,63.97,3.8,,,,,
940,7/19/2025 0:32,,63.97,3.81,,,,,
941,7/19/2025 0:37,,63.97,3.79,,,,,
942,7/19/2025 0:42,,63.97,3.79,,,,,
943,7/19/2025 0:47,,63.97,3.8,,,,,
944,7/19/2025 0:52,,63.97,3.79,,,,,
945,7/19/2025 0:57,,63.97,3.78,,,,,
946,7/19/2025 1:02,,63.97,3.78,,,,,
947,7/19/2025 1:07,,64,3.76,,,,,
948,7/19/2025 1:12,,64,3.77,,,,,
949,7/19/2025 1:17,,64,3.77,,,,,
950,7/19/2025 1:22,,64,3.76,,,,,
951,7/19/2025 1:27,,64,3.76,,,,,
952,7/19/2025 1:32,,64,3.76,,,,,
953,7/19/2025 1:37,,64,3.76,,,,,
954,7/19/2025 1:42,,64,3.76,,,,,
955,7/19/2025 1:47,,64,3.74,,,,,
956,7/19/2025 1:52,,64,3.72,,,,,
957,7/19/2025 1:57,,64,3.76,,,,,
958,7/19/2025 2:02,,64,3.75,,,,,
959,7/19/2025 2:07,,64,3.73,,,,,
960,7/19/2025 2:12,,64,3.73,,,,,
961,7/19/2025 2:17,,64,3.73,,,,,
962,7/19/2025 2:22,,64,3.73,,,,,
963,7/19/2025 2:27,,64,3.72,,,,,
964,7/19/2025 2:32,,64,3.72,,,,,
965,7/19/2025 2:37,,64,3.72,,,,,
966,7/19/2025 2:42,,64,3.72,,,,,
967,7/19/2025 2:47,,64,3.72,,,,,
968,7/19/2025 2:52,,64,3.73,,,,,
969,7/19/2025 2:57,,64,3.73,,,,,
970,7/19/2025 3:02,,64,3.73,,,,,
971,7/19/2025 3:07,,64,3.74,,,,,
972,7/19/2025 3:12,,64,3.73,,,,,
973,7/19/2025 3:17,,64,3.74,,,,,
974,7/19/2025 3:22,,64,3.74,,,,,
975,7/19/2025 3:27,,64,3.74,,,,,
976,7/19/2025 3:32,,64,3.74,,,,,
977,7/19/2025 3:37,,64,3.74,,,,,
978,7/19/2025 3:42,,63.97,3.74,,,,,
979,7/19/2025 3:47,,63.97,3.73,,,,,
980,7/19/2025 3:52,,63.97,3.73,,,,,
981,7/19/2025 3:57,,63.97,3.73,,,,,
982,7/19/2025 4:02,,63.93,3.76,,,,,
983,7/19/2025 4:07,,63.9,3.76,,,,,
984,7/19/2025 4:12,,63.9,3.76,,,,,
985,7/19/2025 4:17,,63.9,3.76,,,,,
986,7/19/2025 4:22,,63.9,3.76,,,,,
987,7/19/2025 4:27,,63.9,3.76,,,,,
988,7/19/2025 4:32,,63.9,3.76,,,,,
989,7/19/2025 4:37,,63.9,3.76,,,,,
990,7/19/2025 4:42,,63.9,3.76,,,,,
991,7/19/2025 4:47,,63.9,3.76,,,,,
992,7/19/2025 4:52,,63.9,3.76,,,,,
993,7/19/2025 4:57,,63.9,3.76,,,,,
994,7/19/2025 5:02,,63.86,3.76,,,,,
995,7/19/2025 5:07,,63.86,3.76,,,,,
996,7/19/2025 5:12,,63.86,3.76,,,,,
997,7/19/2025 5:17,,63.86,3.76,,,,,
998,7/19/2025 5:22,,63.86,3.76,,,,,
999,7/19/2025 5:27,,63.86,3.76,,,,,
1000,7/19/2025 5:32,,63.86,3.76,,,,,
1001,7/19/2025 5:37,,63.86,3.76,,,,,
1002,7/19/2025 5:42,,63.86,3.76,,,,,
1003,7/19/2025 5:47,,63.86,3.76,,,,,
1004,7/19/2025 5:52,,63.82,3.75,,,,,
1005,7/19/2025 5:57,,63.82,3.75,,,,,
1006,7/19/2025 6:02,,63.82,3.74,,,,,
1007,7/19/2025 6:07,,63.82,3.74,,,,,
1008,7/19/2025 6:12,,63.82,3.75,,,,,
1009,7/19/2025 6:17,,63.82,3.75,,,,,
1010,7/19/2025 6:22,,63.82,3.74,,,,,
1011,7/19/2025 6:27,,63.82,3.74,,,,,
1012,7/19/2025 6:32,,63.79,3.74,,,,,
1013,7/19/2025 6:37,,63.79,3.73,,,,,
1014,7/19/2025 6:42,,63.79,3.73,,,,,
1015,7/19/2025 6:47,,63.79,3.73,,,,,
1016,7/19/2025 6:52,,63.79,3.73,,,,,
1017,7/19/2025 6:57,,63.79,3.72,,,,,
