"Plot Title: 21839977"
"#","Date Time, GMT-04:00","DO conc, mg/L (LGR S/N: 21839977, SEN S/N: 21839977)","Temp, °F (LGR S/N: 21839977, SEN S/N: 21839977)","Coupler Attached (LGR S/N: 21839977)","Host Connected (LGR S/N: 21839977)","Stopped (LGR S/N: 21839977)","End Of File (LGR S/N: 21839977)"
471,09/12/24 09:10:00 PM,8.54,72.18,,,,
472,09/12/24 09:15:00 PM,8.46,72.14,,,,
473,09/12/24 09:20:00 PM,8.47,72.10,,,,
474,09/12/24 09:25:00 PM,8.41,72.07,,,,
475,09/12/24 09:30:00 PM,8.43,72.07,,,,
476,09/12/24 09:35:00 PM,8.43,72.07,,,,
477,09/12/24 09:40:00 PM,8.32,72.03,,,,
478,09/12/24 09:45:00 PM,8.31,72.03,,,,
479,09/12/24 09:50:00 PM,8.26,72.00,,,,
480,09/12/24 09:55:00 PM,8.19,72.00,,,,
481,09/12/24 10:00:00 PM,8.14,72.00,,,,
482,09/12/24 10:05:00 PM,8.04,71.96,,,,
483,09/12/24 10:10:00 PM,8.05,71.96,,,,
484,09/12/24 10:15:00 PM,8.03,71.92,,,,
485,09/12/24 10:20:00 PM,7.97,71.92,,,,
486,09/12/24 10:25:00 PM,7.95,71.92,,,,
487,09/12/24 10:30:00 PM,7.92,71.92,,,,
488,09/12/24 10:35:00 PM,7.95,71.92,,,,
489,09/12/24 10:40:00 PM,7.95,71.92,,,,
490,09/12/24 10:45:00 PM,7.94,71.92,,,,
491,09/12/24 10:50:00 PM,7.94,71.96,,,,
492,09/12/24 10:55:00 PM,7.95,72.00,,,,
493,09/12/24 11:00:00 PM,7.92,72.03,,,,
494,09/12/24 11:05:00 PM,7.92,72.07,,,,
495,09/12/24 11:10:00 PM,7.91,72.14,,,,
496,09/12/24 11:15:00 PM,7.91,72.14,,,,
497,09/12/24 11:20:00 PM,7.88,72.18,,,,
498,09/12/24 11:25:00 PM,7.91,72.21,,,,
499,09/12/24 11:30:00 PM,7.91,72.21,,,,
500,09/12/24 11:35:00 PM,7.89,72.25,,,,
501,09/12/24 11:40:00 PM,7.89,72.25,,,,
502,09/12/24 11:45:00 PM,7.88,72.25,,,,
503,09/12/24 11:50:00 PM,7.89,72.25,,,,
504,09/12/24 11:55:00 PM,7.88,72.25,,,,
505,09/13/24 12:00:00 AM,7.88,72.25,,,,
506,09/13/24 12:05:00 AM,8.88,72.32,,,,
507,09/13/24 12:10:00 AM,8.90,72.32,,,,
508,09/13/24 12:15:00 AM,8.89,72.32,,,,
509,09/13/24 12:20:00 AM,8.88,72.32,,,,
510,09/13/24 12:25:00 AM,8.86,72.32,,,,
511,09/13/24 12:30:00 AM,8.88,72.32,,,,
512,09/13/24 12:35:00 AM,8.88,72.32,,,,
513,09/13/24 12:40:00 AM,8.87,72.32,,,,
514,09/13/24 12:45:00 AM,8.88,72.32,,,,
515,09/13/24 12:50:00 AM,8.86,72.28,,,,
516,09/13/24 12:55:00 AM,8.87,72.32,,,,
517,09/13/24 01:00:00 AM,8.84,72.28,,,,
518,09/13/24 01:05:00 AM,8.86,72.28,,,,
519,09/13/24 01:10:00 AM,8.86,72.28,,,,
520,09/13/24 01:15:00 AM,8.83,72.28,,,,
521,09/13/24 01:20:00 AM,8.81,72.25,,,,
522,09/13/24 01:25:00 AM,8.80,72.25,,,,
523,09/13/24 01:30:00 AM,8.76,72.21,,,,
524,09/13/24 01:35:00 AM,8.78,72.21,,,,
525,09/13/24 01:40:00 AM,8.76,72.21,,,,
526,09/13/24 01:45:00 AM,8.79,72.21,,,,
527,09/13/24 01:50:00 AM,8.78,72.21,,,,
528,09/13/24 01:55:00 AM,8.79,72.21,,,,
529,09/13/24 02:00:00 AM,8.78,72.21,,,,
530,09/13/24 02:05:00 AM,8.76,72.18,,,,
531,09/13/24 02:10:00 AM,8.76,72.18,,,,
532,09/13/24 02:15:00 AM,8.74,72.18,,,,
533,09/13/24 02:20:00 AM,8.73,72.14,,,,
534,09/13/24 02:25:00 AM,8.70,72.14,,,,
535,09/13/24 02:30:00 AM,8.71,72.10,,,,
536,09/13/24 02:35:00 AM,8.70,72.10,,,,
537,09/13/24 02:40:00 AM,8.69,72.07,,,,
538,09/13/24 02:45:00 AM,8.69,72.07,,,,
539,09/13/24 02:50:00 AM,8.70,72.07,,,,
540,09/13/24 02:55:00 AM,8.65,72.07,,,,
541,09/13/24 03:00:00 AM,8.69,72.07,,,,
542,09/13/24 03:05:00 AM,8.69,72.07,,,,
543,09/13/24 03:10:00 AM,8.66,72.03,,,,
544,09/13/24 03:15:00 AM,8.64,72.03,,,,
545,09/13/24 03:20:00 AM,8.60,72.03,,,,
546,09/13/24 03:25:00 AM,8.64,72.00,,,,
547,09/13/24 03:30:00 AM,8.61,72.00,,,,
548,09/13/24 03:35:00 AM,8.61,72.00,,,,
549,09/13/24 03:40:00 AM,8.60,72.00,,,,
550,09/13/24 03:45:00 AM,8.57,72.00,,,,
551,09/13/24 03:50:00 AM,8.56,72.00,,,,
552,09/13/24 03:55:00 AM,8.55,72.00,,,,
553,09/13/24 04:00:00 AM,8.57,72.00,,,,
554,09/13/24 04:05:00 AM,8.52,72.00,,,,
555,09/13/24 04:10:00 AM,8.48,72.00,,,,
556,09/13/24 04:15:00 AM,8.52,72.00,,,,
557,09/13/24 04:20:00 AM,8.53,72.03,,,,
558,09/13/24 04:25:00 AM,8.54,72.03,,,,
559,09/13/24 04:30:00 AM,8.53,72.03,,,,
560,09/13/24 04:35:00 AM,8.53,72.07,,,,
561,09/13/24 04:40:00 AM,8.52,72.07,,,,
562,09/13/24 04:45:00 AM,8.52,72.10,,,,
563,09/13/24 04:50:00 AM,8.52,72.10,,,,
564,09/13/24 04:55:00 AM,8.52,72.14,,,,
565,09/13/24 05:00:00 AM,8.49,72.14,,,,
566,09/13/24 05:05:00 AM,8.49,72.18,,,,
567,09/13/24 05:10:00 AM,8.47,72.21,,,,
568,09/13/24 05:15:00 AM,8.49,72.21,,,,
569,09/13/24 05:20:00 AM,8.48,72.25,,,,
570,09/13/24 05:25:00 AM,8.47,72.25,,,,
571,09/13/24 05:30:00 AM,8.47,72.25,,,,
572,09/13/24 05:35:00 AM,8.48,72.25,,,,
573,09/13/24 05:40:00 AM,8.52,72.21,,,,
574,09/13/24 05:45:00 AM,8.47,72.21,,,,
575,09/13/24 05:50:00 AM,8.46,72.18,,,,
576,09/13/24 05:55:00 AM,8.46,72.14,,,,
577,09/13/24 06:00:00 AM,8.46,72.14,,,,
578,09/13/24 06:05:00 AM,8.36,72.18,,,,
579,09/13/24 06:10:00 AM,8.31,72.18,,,,
580,09/13/24 06:15:00 AM,8.32,72.18,,,,
581,09/13/24 06:20:00 AM,8.34,72.18,,,,
582,09/13/24 06:25:00 AM,8.29,72.18,,,,
583,09/13/24 06:30:00 AM,8.27,72.14,,,,
584,09/13/24 06:35:00 AM,8.25,72.14,,,,
585,09/13/24 06:40:00 AM,8.23,72.10,,,,
586,09/13/24 06:45:00 AM,8.17,72.10,,,,
587,09/13/24 06:50:00 AM,8.18,72.07,,,,
588,09/13/24 06:55:00 AM,8.09,72.07,,,,
589,09/13/24 07:00:00 AM,8.04,72.03,,,,
590,09/13/24 07:05:00 AM,8.01,72.00,,,,
591,09/13/24 07:10:00 AM,8.00,72.00,,,,
592,09/13/24 07:15:00 AM,7.96,72.00,,,,
593,09/13/24 07:20:00 AM,7.95,71.96,,,,
594,09/13/24 07:25:00 AM,7.94,71.96,,,,
595,09/13/24 07:30:00 AM,7.94,71.96,,,,
596,09/13/24 07:35:00 AM,7.94,71.96,,,,
597,09/13/24 07:40:00 AM,7.95,71.96,,,,
598,09/13/24 07:45:00 AM,7.95,71.96,,,,
599,09/13/24 07:50:00 AM,7.94,71.96,,,,
600,09/13/24 07:55:00 AM,7.92,71.96,,,,
601,09/13/24 08:00:00 AM,7.94,71.96,,,,
602,09/13/24 08:05:00 AM,7.94,71.96,,,,
603,09/13/24 08:10:00 AM,7.94,71.96,,,,
604,09/13/24 08:15:00 AM,7.97,71.96,,,,
605,09/13/24 08:20:00 AM,7.97,71.96,,,,
606,09/13/24 08:25:00 AM,7.95,71.96,,,,
607,09/13/24 08:30:00 AM,7.95,71.96,,,,
608,09/13/24 08:35:00 AM,7.94,71.96,,,,
609,09/13/24 08:40:00 AM,7.93,71.96,,,,
610,09/13/24 08:45:00 AM,8.03,71.96,,,,
611,09/13/24 08:50:00 AM,7.99,72.00,,,,
612,09/13/24 08:55:00 AM,8.00,72.00,,,,
613,09/13/24 09:00:00 AM,8.01,72.00,,,,
614,09/13/24 09:05:00 AM,8.02,72.00,,,,
615,09/13/24 09:10:00 AM,8.04,72.03,,,,
616,09/13/24 09:15:00 AM,8.15,72.03,,,,
617,09/13/24 09:20:00 AM,8.22,72.03,,,,
618,09/13/24 09:25:00 AM,8.13,72.03,,,,
619,09/13/24 09:30:00 AM,8.01,72.03,,,,
620,09/13/24 09:35:00 AM,7.95,72.03,,,,
621,09/13/24 09:40:00 AM,8.18,72.07,,,,
622,09/13/24 09:45:00 AM,8.04,72.07,,,,
623,09/13/24 09:50:00 AM,8.03,72.07,,,,
624,09/13/24 09:55:00 AM,8.03,72.07,,,,
625,09/13/24 10:00:00 AM,8.09,72.07,,,,
626,09/13/24 10:05:00 AM,8.11,72.07,,,,
627,09/13/24 10:10:00 AM,8.12,72.07,,,,
628,09/13/24 10:15:00 AM,8.08,72.07,,,,
629,09/13/24 10:20:00 AM,8.06,72.10,,,,
630,09/13/24 10:25:00 AM,8.06,72.10,,,,
631,09/13/24 10:30:00 AM,8.08,72.10,,,,
632,09/13/24 10:35:00 AM,8.06,72.10,,,,
633,09/13/24 10:40:00 AM,8.06,72.10,,,,
634,09/13/24 10:45:00 AM,8.05,72.10,,,,
635,09/13/24 10:50:00 AM,8.11,72.10,,,,
636,09/13/24 10:55:00 AM,8.10,72.10,,,,
637,09/13/24 11:00:00 AM,8.11,72.10,,,,
638,09/13/24 11:05:00 AM,8.10,72.10,,,,
639,09/13/24 11:10:00 AM,8.12,72.10,,,,
640,09/13/24 11:15:00 AM,8.11,72.10,,,,
641,09/13/24 11:20:00 AM,8.11,72.10,,,,
642,09/13/24 11:25:00 AM,8.11,72.10,,,,
643,09/13/24 11:30:00 AM,8.11,72.10,,,,
644,09/13/24 11:35:00 AM,8.11,72.10,,,,
645,09/13/24 11:40:00 AM,8.10,72.07,,,,
646,09/13/24 11:45:00 AM,8.11,72.07,,,,
647,09/13/24 11:50:00 AM,8.11,72.07,,,,
648,09/13/24 11:55:00 AM,8.12,72.07,,,,
649,09/13/24 12:00:00 PM,8.11,72.07,,,,
650,09/13/24 12:05:00 PM,8.93,72.10,,,,
651,09/13/24 12:10:00 PM,8.93,72.14,,,,
652,09/13/24 12:15:00 PM,8.92,72.14,,,,
653,09/13/24 12:20:00 PM,8.92,72.14,,,,
654,09/13/24 12:25:00 PM,8.92,72.14,,,,
655,09/13/24 12:30:00 PM,8.92,72.18,,,,
656,09/13/24 12:35:00 PM,8.92,72.18,,,,
657,09/13/24 12:40:00 PM,8.92,72.18,,,,
658,09/13/24 12:45:00 PM,8.91,72.14,,,,
659,09/13/24 12:50:00 PM,8.91,72.14,,,,
660,09/13/24 12:55:00 PM,8.82,72.14,,,,
661,09/13/24 01:00:00 PM,8.87,72.10,,,,
662,09/13/24 01:05:00 PM,8.82,72.10,,,,
663,09/13/24 01:10:00 PM,8.81,72.10,,,,
664,09/13/24 01:15:00 PM,8.80,72.10,,,,
665,09/13/24 01:20:00 PM,8.79,72.07,,,,
666,09/13/24 01:25:00 PM,8.79,72.07,,,,
667,09/13/24 01:30:00 PM,8.79,72.07,,,,
668,09/13/24 01:35:00 PM,8.79,72.07,,,,
669,09/13/24 01:40:00 PM,8.79,72.07,,,,
670,09/13/24 01:45:00 PM,8.79,72.07,,,,
671,09/13/24 01:50:00 PM,8.76,72.07,,,,
672,09/13/24 01:55:00 PM,8.75,72.07,,,,
673,09/13/24 02:00:00 PM,8.72,72.10,,,,
674,09/13/24 02:05:00 PM,8.73,72.10,,,,
675,09/13/24 02:10:00 PM,8.72,72.10,,,,
676,09/13/24 02:15:00 PM,8.72,72.10,,,,
677,09/13/24 02:20:00 PM,8.72,72.10,,,,
678,09/13/24 02:25:00 PM,8.70,72.10,,,,
679,09/13/24 02:30:00 PM,8.65,72.10,,,,
680,09/13/24 02:35:00 PM,8.63,72.10,,,,
681,09/13/24 02:40:00 PM,8.60,72.10,,,,
682,09/13/24 02:45:00 PM,8.58,72.10,,,,
683,09/13/24 02:50:00 PM,8.56,72.10,,,,
684,09/13/24 02:55:00 PM,8.54,72.10,,,,
685,09/13/24 03:00:00 PM,8.52,72.10,,,,
686,09/13/24 03:05:00 PM,8.53,72.10,,,,
687,09/13/24 03:10:00 PM,8.55,72.07,,,,
688,09/13/24 03:15:00 PM,8.54,72.07,,,,
689,09/13/24 03:20:00 PM,8.58,72.07,,,,
690,09/13/24 03:25:00 PM,8.57,72.07,,,,
691,09/13/24 03:30:00 PM,8.50,72.07,,,,
692,09/13/24 03:35:00 PM,8.50,72.07,,,,
693,09/13/24 03:40:00 PM,8.46,72.07,,,,
694,09/13/24 03:45:00 PM,8.48,72.03,,,,
695,09/13/24 03:50:00 PM,8.45,72.03,,,,
696,09/13/24 03:55:00 PM,8.43,72.03,,,,
697,09/13/24 04:00:00 PM,8.38,72.03,,,,
698,09/13/24 04:05:00 PM,8.38,72.03,,,,
699,09/13/24 04:10:00 PM,8.32,72.03,,,,
700,09/13/24 04:15:00 PM,8.35,72.03,,,,
701,09/13/24 04:20:00 PM,8.32,72.03,,,,
702,09/13/24 04:25:00 PM,8.29,72.03,,,,
703,09/13/24 04:30:00 PM,8.27,72.03,,,,
704,09/13/24 04:35:00 PM,8.23,72.03,,,,
705,09/13/24 04:40:00 PM,8.15,72.03,,,,
706,09/13/24 04:45:00 PM,8.13,72.00,,,,
707,09/13/24 04:50:00 PM,8.10,72.00,,,,
708,09/13/24 04:55:00 PM,8.00,72.00,,,,
709,09/13/24 05:00:00 PM,7.94,72.00,,,,
710,09/13/24 05:05:00 PM,7.92,71.96,,,,
711,09/13/24 05:10:00 PM,7.85,71.96,,,,
712,09/13/24 05:15:00 PM,7.82,71.96,,,,
713,09/13/24 05:20:00 PM,7.82,71.96,,,,
714,09/13/24 05:25:00 PM,7.79,71.96,,,,
715,09/13/24 05:30:00 PM,7.79,71.96,,,,
716,09/13/24 05:35:00 PM,7.75,71.96,,,,
717,09/13/24 05:40:00 PM,7.76,71.96,,,,
718,09/13/24 05:45:00 PM,7.74,71.96,,,,
719,09/13/24 05:50:00 PM,7.73,71.96,,,,
720,09/13/24 05:55:00 PM,7.70,71.96,,,,
721,09/13/24 06:00:00 PM,7.74,71.96,,,,
722,09/13/24 06:05:00 PM,8.38,72.07,,,,
723,09/13/24 06:10:00 PM,8.34,72.10,,,,
724,09/13/24 06:15:00 PM,8.37,72.10,,,,
725,09/13/24 06:20:00 PM,8.36,72.10,,,,
726,09/13/24 06:25:00 PM,8.35,72.10,,,,
727,09/13/24 06:30:00 PM,8.38,72.10,,,,
728,09/13/24 06:35:00 PM,8.37,72.10,,,,
729,09/13/24 06:40:00 PM,8.40,72.10,,,,
730,09/13/24 06:45:00 PM,8.41,72.10,,,,
731,09/13/24 06:50:00 PM,8.45,72.10,,,,
732,09/13/24 06:55:00 PM,8.44,72.10,,,,
733,09/13/24 07:00:00 PM,8.40,72.10,,,,
734,09/13/24 07:05:00 PM,8.44,72.10,,,,
735,09/13/24 07:10:00 PM,8.45,72.10,,,,
736,09/13/24 07:15:00 PM,8.46,72.10,,,,
737,09/13/24 07:20:00 PM,8.44,72.10,,,,
738,09/13/24 07:25:00 PM,8.44,72.14,,,,
739,09/13/24 07:30:00 PM,8.45,72.14,,,,
740,09/13/24 07:35:00 PM,8.45,72.14,,,,
741,09/13/24 07:40:00 PM,8.43,72.14,,,,
742,09/13/24 07:45:00 PM,8.52,72.14,,,,
743,09/13/24 07:50:00 PM,8.52,72.14,,,,
744,09/13/24 07:55:00 PM,8.56,72.18,,,,
745,09/13/24 08:00:00 PM,8.55,72.18,,,,
746,09/13/24 08:05:00 PM,8.50,72.18,,,,
747,09/13/24 08:10:00 PM,8.45,72.14,,,,
748,09/13/24 08:15:00 PM,8.46,72.14,,,,
749,09/13/24 08:20:00 PM,8.39,72.14,,,,
750,09/13/24 08:25:00 PM,8.38,72.10,,,,
751,09/13/24 08:30:00 PM,8.38,72.10,,,,
752,09/13/24 08:35:00 PM,8.34,72.07,,,,
753,09/13/24 08:40:00 PM,8.34,72.07,,,,
754,09/13/24 08:45:00 PM,8.31,72.07,,,,
755,09/13/24 08:50:00 PM,8.30,72.07,,,,
756,09/13/24 08:55:00 PM,8.27,72.07,,,,
757,09/13/24 09:00:00 PM,8.28,72.03,,,,
758,09/13/24 09:05:00 PM,8.26,72.03,,,,
759,09/13/24 09:10:00 PM,8.26,72.03,,,,
760,09/13/24 09:15:00 PM,8.25,72.03,,,,
761,09/13/24 09:20:00 PM,8.23,72.03,,,,
762,09/13/24 09:25:00 PM,8.26,72.07,,,,
763,09/13/24 09:30:00 PM,8.25,72.07,,,,
764,09/13/24 09:35:00 PM,8.23,72.07,,,,
765,09/13/24 09:40:00 PM,8.22,72.07,,,,
766,09/13/24 09:45:00 PM,8.23,72.07,,,,
767,09/13/24 09:50:00 PM,8.20,72.07,,,,
768,09/13/24 09:55:00 PM,8.19,72.03,,,,
769,09/13/24 10:00:00 PM,8.18,72.03,,,,
770,09/13/24 10:05:00 PM,8.18,72.03,,,,
771,09/13/24 10:10:00 PM,8.13,72.03,,,,
772,09/13/24 10:15:00 PM,8.14,72.03,,,,
773,09/13/24 10:20:00 PM,8.12,72.03,,,,
774,09/13/24 10:25:00 PM,8.13,72.03,,,,
775,09/13/24 10:30:00 PM,8.12,72.03,,,,
776,09/13/24 10:35:00 PM,8.12,72.03,,,,
777,09/13/24 10:40:00 PM,8.10,72.03,,,,
778,09/13/24 10:45:00 PM,8.11,72.03,,,,
779,09/13/24 10:50:00 PM,8.11,72.07,,,,
780,09/13/24 10:55:00 PM,8.11,72.07,,,,
781,09/13/24 11:00:00 PM,8.11,72.10,,,,
782,09/13/24 11:05:00 PM,8.12,72.14,,,,
783,09/13/24 11:10:00 PM,8.13,72.18,,,,
784,09/13/24 11:15:00 PM,8.12,72.18,,,,
785,09/13/24 11:20:00 PM,8.13,72.18,,,,
786,09/13/24 11:25:00 PM,8.15,72.18,,,,
787,09/13/24 11:30:00 PM,8.17,72.14,,,,
788,09/13/24 11:35:00 PM,8.14,72.14,,,,
789,09/13/24 11:40:00 PM,8.13,72.14,,,,
790,09/13/24 11:45:00 PM,8.13,72.14,,,,
791,09/13/24 11:50:00 PM,8.14,72.14,,,,
792,09/13/24 11:55:00 PM,8.14,72.10,,,,
793,09/14/24 12:00:00 AM,8.12,72.10,,,,
794,09/14/24 12:05:00 AM,8.54,72.25,,,,
795,09/14/24 12:10:00 AM,8.52,72.28,,,,
796,09/14/24 12:15:00 AM,8.52,72.32,,,,
797,09/14/24 12:20:00 AM,8.50,72.32,,,,
798,09/14/24 12:25:00 AM,8.49,72.32,,,,
799,09/14/24 12:30:00 AM,8.44,72.32,,,,
800,09/14/24 12:35:00 AM,8.44,72.28,,,,
801,09/14/24 12:40:00 AM,8.41,72.28,,,,
802,09/14/24 12:45:00 AM,8.39,72.28,,,,
803,09/14/24 12:50:00 AM,8.44,72.28,,,,
804,09/14/24 12:55:00 AM,8.41,72.28,,,,
805,09/14/24 01:00:00 AM,8.37,72.28,,,,
806,09/14/24 01:05:00 AM,8.36,72.28,,,,
807,09/14/24 01:10:00 AM,8.35,72.28,,,,
808,09/14/24 01:15:00 AM,8.30,72.28,,,,
809,09/14/24 01:20:00 AM,8.25,72.28,,,,
810,09/14/24 01:25:00 AM,8.27,72.32,,,,
811,09/14/24 01:30:00 AM,8.28,72.32,,,,
812,09/14/24 01:35:00 AM,8.29,72.32,,,,
813,09/14/24 01:40:00 AM,8.29,72.32,,,,
814,09/14/24 01:45:00 AM,8.29,72.32,,,,
815,09/14/24 01:50:00 AM,8.29,72.32,,,,
816,09/14/24 01:55:00 AM,8.31,72.36,,,,
817,09/14/24 02:00:00 AM,8.31,72.36,,,,
818,09/14/24 02:05:00 AM,8.34,72.36,,,,
819,09/14/24 02:10:00 AM,8.31,72.36,,,,
820,09/14/24 02:15:00 AM,8.31,72.32,,,,
821,09/14/24 02:20:00 AM,8.35,72.32,,,,
822,09/14/24 02:25:00 AM,8.36,72.32,,,,
823,09/14/24 02:30:00 AM,8.39,72.32,,,,
824,09/14/24 02:35:00 AM,8.43,72.32,,,,
825,09/14/24 02:40:00 AM,8.38,72.32,,,,
826,09/14/24 02:45:00 AM,8.40,72.28,,,,
827,09/14/24 02:50:00 AM,8.39,72.28,,,,
828,09/14/24 02:55:00 AM,8.40,72.28,,,,
829,09/14/24 03:00:00 AM,8.39,72.28,,,,
830,09/14/24 03:05:00 AM,8.41,72.28,,,,
831,09/14/24 03:10:00 AM,8.39,72.25,,,,
832,09/14/24 03:15:00 AM,8.39,72.25,,,,
833,09/14/24 03:20:00 AM,8.40,72.25,,,,
834,09/14/24 03:25:00 AM,8.40,72.25,,,,
835,09/14/24 03:30:00 AM,8.40,72.25,,,,
836,09/14/24 03:35:00 AM,8.37,72.28,,,,
837,09/14/24 03:40:00 AM,8.34,72.32,,,,
838,09/14/24 03:45:00 AM,8.39,72.36,,,,
839,09/14/24 03:50:00 AM,8.36,72.43,,,,
840,09/14/24 03:55:00 AM,8.35,72.46,,,,
841,09/14/24 04:00:00 AM,8.36,72.50,,,,
842,09/14/24 04:05:00 AM,8.37,72.54,,,,
843,09/14/24 04:10:00 AM,8.37,72.54,,,,
844,09/14/24 04:15:00 AM,8.35,72.54,,,,
845,09/14/24 04:20:00 AM,8.35,72.54,,,,
846,09/14/24 04:25:00 AM,8.36,72.50,,,,
847,09/14/24 04:30:00 AM,8.35,72.50,,,,
848,09/14/24 04:35:00 AM,8.36,72.50,,,,
849,09/14/24 04:40:00 AM,8.36,72.50,,,,
850,09/14/24 04:45:00 AM,8.37,72.50,,,,
851,09/14/24 04:50:00 AM,8.41,72.50,,,,
852,09/14/24 04:55:00 AM,8.40,72.50,,,,
853,09/14/24 05:00:00 AM,8.36,72.50,,,,
854,09/14/24 05:05:00 AM,8.36,72.46,,,,
855,09/14/24 05:10:00 AM,8.35,72.46,,,,
856,09/14/24 05:15:00 AM,8.29,72.43,,,,
857,09/14/24 05:20:00 AM,8.31,72.39,,,,
858,09/14/24 05:25:00 AM,8.36,72.36,,,,
859,09/14/24 05:30:00 AM,8.34,72.32,,,,
860,09/14/24 05:35:00 AM,8.14,72.32,,,,
861,09/14/24 05:40:00 AM,7.88,72.28,,,,
862,09/14/24 05:45:00 AM,8.08,72.25,,,,
863,09/14/24 05:50:00 AM,7.95,72.25,,,,
864,09/14/24 05:55:00 AM,8.02,72.25,,,,
865,09/14/24 06:00:00 AM,8.15,72.21,,,,
866,09/14/24 06:05:00 AM,7.95,72.21,,,,
867,09/14/24 06:10:00 AM,8.03,72.21,,,,
868,09/14/24 06:15:00 AM,8.10,72.21,,,,
869,09/14/24 06:20:00 AM,8.11,72.21,,,,
870,09/14/24 06:25:00 AM,8.15,72.25,,,,
871,09/14/24 06:30:00 AM,8.08,72.25,,,,
872,09/14/24 06:35:00 AM,8.13,72.25,,,,
873,09/14/24 06:40:00 AM,8.13,72.25,,,,
874,09/14/24 06:45:00 AM,8.22,72.25,,,,
875,09/14/24 06:50:00 AM,8.22,72.25,,,,
876,09/14/24 06:55:00 AM,8.21,72.25,,,,
877,09/14/24 07:00:00 AM,8.23,72.25,,,,
878,09/14/24 07:05:00 AM,8.22,72.21,,,,
879,09/14/24 07:10:00 AM,8.22,72.21,,,,
880,09/14/24 07:15:00 AM,8.22,72.21,,,,
881,09/14/24 07:20:00 AM,8.21,72.21,,,,
882,09/14/24 07:25:00 AM,8.13,72.18,,,,
883,09/14/24 07:30:00 AM,8.08,72.18,,,,
884,09/14/24 07:35:00 AM,8.05,72.14,,,,
885,09/14/24 07:40:00 AM,8.01,72.10,,,,
886,09/14/24 07:45:00 AM,7.99,72.07,,,,
887,09/14/24 07:50:00 AM,7.99,72.07,,,,
888,09/14/24 07:55:00 AM,7.99,72.07,,,,
889,09/14/24 08:00:00 AM,7.97,72.07,,,,
890,09/14/24 08:05:00 AM,8.03,72.07,,,,
891,09/14/24 08:10:00 AM,8.03,72.07,,,,
892,09/14/24 08:15:00 AM,8.01,72.07,,,,
893,09/14/24 08:20:00 AM,8.01,72.07,,,,
894,09/14/24 08:25:00 AM,7.97,72.07,,,,
895,09/14/24 08:30:00 AM,8.02,72.07,,,,
896,09/14/24 08:35:00 AM,8.14,72.10,,,,
897,09/14/24 08:40:00 AM,8.19,72.14,,,,
898,09/14/24 08:45:00 AM,8.23,72.21,,,,
899,09/14/24 08:50:00 AM,8.21,72.25,,,,
900,09/14/24 08:55:00 AM,8.47,72.28,,,,
901,09/14/24 09:00:00 AM,8.57,72.28,,,,
902,09/14/24 09:05:00 AM,8.54,72.32,,,,
903,09/14/24 09:10:00 AM,8.60,72.32,,,,
904,09/14/24 09:15:00 AM,8.47,72.32,,,,
905,09/14/24 09:20:00 AM,8.40,72.32,,,,
906,09/14/24 09:25:00 AM,8.38,72.32,,,,
907,09/14/24 09:30:00 AM,8.43,72.28,,,,
908,09/14/24 09:35:00 AM,8.32,72.28,,,,
909,09/14/24 09:40:00 AM,8.29,72.25,,,,
910,09/14/24 09:45:00 AM,8.23,72.25,,,,
911,09/14/24 09:50:00 AM,8.21,72.25,,,,
912,09/14/24 09:55:00 AM,8.19,72.21,,,,
913,09/14/24 10:00:00 AM,8.15,72.21,,,,
914,09/14/24 10:05:00 AM,8.18,72.21,,,,
915,09/14/24 10:10:00 AM,8.20,72.18,,,,
916,09/14/24 10:15:00 AM,8.21,72.18,,,,
917,09/14/24 10:20:00 AM,8.18,72.18,,,,
918,09/14/24 10:25:00 AM,8.18,72.14,,,,
919,09/14/24 10:30:00 AM,8.14,72.18,,,,
920,09/14/24 10:35:00 AM,8.14,72.18,,,,
921,09/14/24 10:40:00 AM,8.18,72.18,,,,
922,09/14/24 10:45:00 AM,8.18,72.21,,,,
923,09/14/24 10:50:00 AM,8.17,72.18,,,,
924,09/14/24 10:55:00 AM,8.19,72.18,,,,
925,09/14/24 11:00:00 AM,8.23,72.18,,,,
926,09/14/24 11:05:00 AM,8.25,72.18,,,,
927,09/14/24 11:10:00 AM,8.32,72.21,,,,
928,09/14/24 11:15:00 AM,8.29,72.21,,,,
929,09/14/24 11:20:00 AM,8.34,72.21,,,,
930,09/14/24 11:25:00 AM,8.34,72.18,,,,
931,09/14/24 11:30:00 AM,8.35,72.18,,,,
932,09/14/24 11:35:00 AM,8.36,72.18,,,,
933,09/14/24 11:40:00 AM,8.34,72.18,,,,
934,09/14/24 11:45:00 AM,8.32,72.18,,,,
935,09/14/24 11:50:00 AM,8.32,72.18,,,,
936,09/14/24 11:55:00 AM,8.31,72.18,,,,
937,09/14/24 12:00:00 PM,8.17,72.14,,,,
938,09/14/24 12:05:00 PM,6.88,72.03,,,,
939,09/14/24 12:10:00 PM,6.87,72.00,,,,
940,09/14/24 12:15:00 PM,6.87,71.96,,,,
941,09/14/24 12:20:00 PM,6.90,71.96,,,,
942,09/14/24 12:25:00 PM,6.90,71.96,,,,
943,09/14/24 12:30:00 PM,6.90,71.96,,,,
944,09/14/24 12:35:00 PM,6.89,71.96,,,,
945,09/14/24 12:40:00 PM,6.88,71.96,,,,
946,09/14/24 12:45:00 PM,7.07,72.00,,,,
